drug1_id,drug2_id,drug1_entity,drug2_entity,label,split
1724,4316,CID10090750,CID6151,1,mixed
1724,4321,CID10090750,CID6178111,1,mixed
1724,4328,CID10090750,CID6234,1,mixed
1724,4334,CID10090750,CID6253,1,mixed
1724,4342,CID10090750,CID62886,1,mixed
1724,4381,CID10090750,CID6435415,1,mixed
1724,4387,CID10090750,CID6437380,1,mixed
1724,4421,CID10090750,CID65016,1,mixed
1724,4422,CID10090750,CID65028,1,mixed
1724,4454,CID10090750,CID65725,1,mixed
1724,4455,CID10090750,CID657298,1,mixed
1724,4490,CID10090750,CID667484,1,mixed
1724,4491,CID10090750,CID667490,1,mixed
1724,4516,CID10090750,CID681,1,mixed
1724,4523,CID10090750,CID6839,1,mixed
1724,4547,CID10090750,CID6883,1,mixed
1724,4555,CID10090750,CID68911,1,mixed
1724,4563,CID10090750,CID6917698,1,mixed
1724,4624,CID10090750,CID71158,1,mixed
1724,4833,CID10090750,CID74989,1,mixed
1724,4845,CID10090750,CID7697,1,mixed
1724,4852,CID10090750,CID77999,1,mixed
1724,4866,CID10090750,CID8226,1,mixed
1724,4916,CID10090750,CID9049,1,mixed
1724,4958,CID10090750,CID9444,1,mixed
1724,4966,CID10090750,CID9570757,1,mixed
1724,4972,CID10090750,CID9651,1,mixed
1724,5067,CID10090750,CID9894653,1,mixed
1725,2803,CID10095659,CID25126798,1,mixed
1725,4599,CID10095659,CID6918837,1,mixed
1726,1976,CID10096344,CID11598628,1,mixed
1726,2803,CID10096344,CID25126798,1,mixed
1726,3959,CID10096344,CID5394,1,mixed
1728,1976,CID10109823,CID11598628,1,mixed
1728,2803,CID10109823,CID25126798,1,mixed
1728,4599,CID10109823,CID6918837,1,mixed
1729,1778,CID10113978,CID10339178,1,mixed
1729,1795,CID10113978,CID1046,1,mixed
1729,1807,CID10113978,CID104858,1,mixed
1729,1877,CID10113978,CID11243969,1,mixed
1729,1903,CID10113978,CID11347535,1,mixed
1729,2046,CID10113978,CID11876263,1,mixed
1729,2056,CID10113978,CID119182,1,mixed
1729,2065,CID10113978,CID119570,1,mixed
1729,2110,CID10113978,CID121858,1,mixed
1729,2112,CID10113978,CID122108,1,mixed
1729,2120,CID10113978,CID12314839,1,mixed
1729,2124,CID10113978,CID123631,1,mixed
1729,2145,CID10113978,CID129228,1,mixed
1729,2151,CID10113978,CID130313,1,mixed
1729,2152,CID10113978,CID130881,1,mixed
1729,2153,CID10113978,CID130904,1,mixed
1729,2155,CID10113978,CID13109,1,mixed
1729,2167,CID10113978,CID13342,1,mixed
1729,2195,CID10113978,CID135398740,1,mixed
1729,2203,CID10113978,CID135401907,1,mixed
1729,2222,CID10113978,CID135413536,1,mixed
1729,2226,CID10113978,CID135415564,1,mixed
1729,2278,CID10113978,CID13789,1,mixed
1729,2293,CID10113978,CID1461,1,mixed
1729,2300,CID10113978,CID148124,1,mixed
1729,2357,CID10113978,CID157920,1,mixed
1729,2412,CID10113978,CID16231,1,mixed
1729,2430,CID10113978,CID165580,1,mixed
1729,2438,CID10113978,CID16667669,1,mixed
1729,2514,CID10113978,CID1935,1,mixed
1729,2527,CID10113978,CID1989,1,mixed
1729,2528,CID10113978,CID1990,1,mixed
1729,2544,CID10113978,CID208898,1,mixed
1729,2545,CID10113978,CID208902,1,mixed
1729,2555,CID10113978,CID2130,1,mixed
1729,2564,CID10113978,CID2153,1,mixed
1729,2576,CID10113978,CID216239,1,mixed
1729,2589,CID10113978,CID2187,1,mixed
1729,2592,CID10113978,CID219078,1,mixed
1729,2609,CID10113978,CID22475,1,mixed
1729,2610,CID10113978,CID2249,1,mixed
1729,2620,CID10113978,CID2284,1,mixed
1729,2693,CID10113978,CID24066,1,mixed
1729,2730,CID10113978,CID2478,1,mixed
1729,2740,CID10113978,CID24821094,1,mixed
1729,2808,CID10113978,CID25137844,1,mixed
1729,2841,CID10113978,CID25249,1,mixed
1729,2857,CID10113978,CID2576,1,mixed
1729,2859,CID10113978,CID2578,1,mixed
1729,2875,CID10113978,CID26879,1,mixed
1729,2958,CID10113978,CID3002977,1,mixed
1729,2965,CID10113978,CID3009,1,mixed
1729,2969,CID10113978,CID3019,1,mixed
1729,2984,CID10113978,CID3034034,1,mixed
1729,2989,CID10113978,CID3038,1,mixed
1729,3013,CID10113978,CID3108,1,mixed
1729,3016,CID10113978,CID3117,1,mixed
1729,3017,CID10113978,CID3121,1,mixed
1729,3024,CID10113978,CID3156,1,mixed
1729,3030,CID10113978,CID31703,1,mixed
1729,3039,CID10113978,CID3229,1,mixed
1729,3051,CID10113978,CID3331,1,mixed
1729,3056,CID10113978,CID3342,1,mixed
1729,3070,CID10113978,CID3373,1,mixed
1729,3078,CID10113978,CID3397,1,mixed
1729,3079,CID10113978,CID3406,1,mixed
1729,3103,CID10113978,CID3519,1,mixed
1729,3118,CID10113978,CID3637,1,mixed
1729,3140,CID10113978,CID37393,1,mixed
1729,3145,CID10113978,CID37542,1,mixed
1729,3147,CID10113978,CID3767,1,mixed
1729,3148,CID10113978,CID3779,1,mixed
1729,3178,CID10113978,CID394397,1,mixed
1729,3181,CID10113978,CID3955,1,mixed
1729,3198,CID10113978,CID4032,1,mixed
1729,3201,CID10113978,CID4037,1,mixed
1729,3203,CID10113978,CID4046,1,mixed
1729,3205,CID10113978,CID4054,1,mixed
1729,3226,CID10113978,CID4121,1,mixed
1729,3230,CID10113978,CID41684,1,mixed
1729,3233,CID10113978,CID4173,1,mixed
1729,3241,CID10113978,CID4201,1,mixed
1729,3245,CID10113978,CID4212,1,mixed
1729,3271,CID10113978,CID4369359,1,mixed
1729,3281,CID10113978,CID439693,1,mixed
1729,3297,CID10113978,CID441314,1,mixed
1729,3302,CID10113978,CID441350,1,mixed
1729,3397,CID10113978,CID445643,1,mixed
1729,3415,CID10113978,CID446541,1,mixed
1729,3419,CID10113978,CID446987,1,mixed
1729,3420,CID10113978,CID447043,1,mixed
1729,3425,CID10113978,CID4477,1,mixed
1729,3443,CID10113978,CID448812,1,mixed
1729,3453,CID10113978,CID449381,1,mixed
1729,3461,CID10113978,CID4513,1,mixed
1729,3530,CID10113978,CID4649,1,mixed
1729,3533,CID10113978,CID4674,1,mixed
1729,3577,CID10113978,CID4735,1,mixed
1729,3618,CID10113978,CID4912,1,mixed
1729,3718,CID10113978,CID517546,1,mixed
1729,3755,CID10113978,CID5281081,1,mixed
1729,3810,CID10113978,CID5284513,1,mixed
1729,3812,CID10113978,CID5284583,1,mixed
1729,3818,CID10113978,CID5284627,1,mixed
1729,3831,CID10113978,CID5291,1,mixed
1729,3842,CID10113978,CID5310966,1,mixed
1729,3844,CID10113978,CID5311,1,mixed
1729,3849,CID10113978,CID5311068,1,mixed
1729,3872,CID10113978,CID5323714,1,mixed
1729,3875,CID10113978,CID5324346,1,mixed
1729,3895,CID10113978,CID5329102,1,mixed
1729,3930,CID10113978,CID5342,1,mixed
1729,3942,CID10113978,CID5358,1,mixed
1729,3945,CID10113978,CID5360515,1,mixed
1729,3946,CID10113978,CID5360696,1,mixed
1729,3959,CID10113978,CID5394,1,mixed
1729,3967,CID10113978,CID5430,1,mixed
1729,3982,CID10113978,CID5462501,1,mixed
1729,3988,CID10113978,CID54675769,1,mixed
1729,3989,CID10113978,CID54675776,1,mixed
1729,4003,CID10113978,CID54680692,1,mixed
1729,4005,CID10113978,CID54684141,1,mixed
1729,4039,CID10113978,CID5493444,1,mixed
1729,4043,CID10113978,CID5504,1,mixed
1729,4049,CID10113978,CID5526,1,mixed
1729,4051,CID10113978,CID5530,1,mixed
1729,4052,CID10113978,CID55329,1,mixed
1729,4053,CID10113978,CID5533,1,mixed
1729,4054,CID10113978,CID5546,1,mixed
1729,4057,CID10113978,CID5566,1,mixed
1729,4061,CID10113978,CID5577,1,mixed
1729,4062,CID10113978,CID5578,1,mixed
1729,4104,CID10113978,CID56959,1,mixed
1729,4119,CID10113978,CID5717,1,mixed
1729,4200,CID10113978,CID5816,1,mixed
1729,4206,CID10113978,CID5831,1,mixed
1729,4245,CID10113978,CID5991,1,mixed
1729,4252,CID10113978,CID6013,1,mixed
1729,4259,CID10113978,CID6018,1,mixed
1729,4274,CID10113978,CID60490,1,mixed
1729,4290,CID10113978,CID60753,1,mixed
1729,4291,CID10113978,CID60795,1,mixed
1729,4299,CID10113978,CID60838,1,mixed
1729,4312,CID10113978,CID6100,1,mixed
1729,4342,CID10113978,CID62886,1,mixed
1729,4353,CID10113978,CID6321424,1,mixed
1729,4358,CID10113978,CID6337614,1,mixed
1729,4368,CID10113978,CID64139,1,mixed
1729,4381,CID10113978,CID6435415,1,mixed
1729,4387,CID10113978,CID6437380,1,mixed
1729,4421,CID10113978,CID65016,1,mixed
1729,4443,CID10113978,CID656583,1,mixed
1729,4455,CID10113978,CID657298,1,mixed
1729,4490,CID10113978,CID667484,1,mixed
1729,4516,CID10113978,CID681,1,mixed
1729,4535,CID10113978,CID68617,1,mixed
1729,4555,CID10113978,CID68911,1,mixed
1729,4558,CID10113978,CID6914273,1,mixed
1729,4563,CID10113978,CID6917698,1,mixed
1729,4577,CID10113978,CID6918296,1,mixed
1729,4837,CID10113978,CID7550,1,mixed
1729,4929,CID10113978,CID91649,1,mixed
1729,4949,CID10113978,CID92722,1,mixed
1729,4958,CID10113978,CID9444,1,mixed
1729,4966,CID10113978,CID9570757,1,mixed
1729,4972,CID10113978,CID9651,1,mixed
1729,5000,CID10113978,CID9811704,1,mixed
1729,5067,CID10113978,CID9894653,1,mixed
1729,5089,CID10113978,CID9930913,1,mixed
1730,1831,CID10126189,CID107970,1,mixed
1730,1925,CID10126189,CID11442891,1,mixed
1730,1969,CID10126189,CID11556711,1,mixed
1730,1976,CID10126189,CID11598628,1,mixed
1730,1996,CID10126189,CID11656518,1,mixed
1730,2084,CID10126189,CID11978790,1,mixed
1730,2252,CID10126189,CID135564985,1,mixed
1730,2346,CID10126189,CID15558393,1,mixed
1730,2701,CID10126189,CID24360,1,mixed
1730,2715,CID10126189,CID24756910,1,mixed
1730,2723,CID10126189,CID24771867,1,mixed
1730,2740,CID10126189,CID24821094,1,mixed
1730,2771,CID10126189,CID24978538,1,mixed
1730,2897,CID10126189,CID2733526,1,mixed
1730,3414,CID10126189,CID446378,1,mixed
1730,3425,CID10126189,CID4477,1,mixed
1730,3549,CID10126189,CID46907787,1,mixed
1730,3816,CID10126189,CID5284613,1,mixed
1730,3868,CID10126189,CID5321010,1,mixed
1730,3927,CID10126189,CID53396328,1,mixed
1730,3936,CID10126189,CID5351307,1,mixed
1730,4145,CID10126189,CID57441923,1,mixed
1730,4243,CID10126189,CID5978,1,mixed
1730,4487,CID10126189,CID66646767,1,mixed
1730,4705,CID10126189,CID72686,1,mixed
1730,4745,CID10126189,CID73265233,1,mixed
1730,4769,CID10126189,CID73265318,1,mixed
1730,4775,CID10126189,CID73265328,1,mixed
1730,4823,CID10126189,CID73461,1,mixed
1731,1903,CID10127622,CID11347535,1,mixed
1731,1969,CID10127622,CID11556711,1,mixed
1731,2486,CID10127622,CID176870,1,mixed
1731,2577,CID10127622,CID216326,1,mixed
1731,2803,CID10127622,CID25126798,1,mixed
1731,3002,CID10127622,CID3062316,1,mixed
1731,3050,CID10127622,CID3330,1,mixed
1731,3197,CID10127622,CID4030,1,mixed
1731,3414,CID10127622,CID446378,1,mixed
1731,3513,CID10127622,CID46220502,1,mixed
1731,3549,CID10127622,CID46907787,1,mixed
1731,3665,CID10127622,CID5003929,1,mixed
1731,3839,CID10127622,CID52947716,1,mixed
1731,4005,CID10127622,CID54684141,1,mixed
1731,4299,CID10127622,CID60838,1,mixed
1731,4511,CID10127622,CID6758,1,mixed
1731,4559,CID10127622,CID6914657,1,mixed
1731,4834,CID10127622,CID74990,1,mixed
1731,5032,CID10127622,CID9852573,1,mixed
1731,5107,CID10127622,CID9949641,1,mixed
1732,2803,CID10133,CID25126798,1,mixed
1732,3959,CID10133,CID5394,1,mixed
1732,4599,CID10133,CID6918837,1,mixed
1733,3959,CID1013376,CID5394,1,mixed
1734,3959,CID10138980,CID5394,1,mixed
1735,3959,CID10141893,CID5394,1,mixed
1736,2803,CID101526,CID25126798,1,mixed
1736,3959,CID101526,CID5394,1,mixed
1737,1903,CID10152654,CID11347535,1,mixed
1737,4599,CID10152654,CID6918837,1,mixed
1738,4599,CID10158562,CID6918837,1,mixed
1739,2803,CID10158940,CID25126798,1,mixed
1739,3959,CID10158940,CID5394,1,mixed
1740,3959,CID10160238,CID5394,1,mixed
1741,4599,CID10168,CID6918837,1,mixed
1742,1976,CID10172943,CID11598628,1,mixed
1742,2803,CID10172943,CID25126798,1,mixed
1743,1976,CID10173277,CID11598628,1,mixed
1743,2803,CID10173277,CID25126798,1,mixed
1743,3420,CID10173277,CID447043,1,mixed
1743,4410,CID10173277,CID64646,1,mixed
1746,2803,CID10177,CID25126798,1,mixed
1746,3959,CID10177,CID5394,1,mixed
1746,4599,CID10177,CID6918837,1,mixed
1747,4599,CID10180,CID6918837,1,mixed
1748,2803,CID10182969,CID25126798,1,mixed
1748,3959,CID10182969,CID5394,1,mixed
1749,1856,CID10184653,CID11152667,1,mixed
1749,1922,CID10184653,CID11433190,1,mixed
1749,1969,CID10184653,CID11556711,1,mixed
1749,1976,CID10184653,CID11598628,1,mixed
1749,1986,CID10184653,CID11626560,1,mixed
1749,1991,CID10184653,CID11640390,1,mixed
1749,2007,CID10184653,CID11707110,1,mixed
1749,2119,CID10184653,CID123132228,1,mixed
1749,2138,CID10184653,CID126941,1,mixed
1749,2177,CID10184653,CID135397708,1,mixed
1749,2244,CID10184653,CID135539077,1,mixed
1749,2286,CID10184653,CID1401,1,mixed
1749,2300,CID10184653,CID148124,1,mixed
1749,2482,CID10184653,CID176158,1,mixed
1749,2497,CID10184653,CID17755052,1,mixed
1749,2747,CID10184653,CID24856436,1,mixed
1749,2753,CID10184653,CID24866313,1,mixed
1749,2803,CID10184653,CID25126798,1,mixed
1749,2848,CID10184653,CID25262965,1,mixed
1749,2986,CID10184653,CID3035850,1,mixed
1749,3073,CID10184653,CID3385,1,mixed
1749,3162,CID10184653,CID387447,1,mixed
1749,3507,CID10184653,CID46214930,1,mixed
1749,3549,CID10184653,CID46907787,1,mixed
1749,3560,CID10184653,CID46926973,1,mixed
1749,3697,CID10184653,CID51039095,1,mixed
1749,3937,CID10184653,CID5351344,1,mixed
1749,3959,CID10184653,CID5394,1,mixed
1749,3979,CID10184653,CID5460033,1,mixed
1749,4289,CID10184653,CID60750,1,mixed
1749,4404,CID10184653,CID6450551,1,mixed
1749,4485,CID10184653,CID66613669,1,mixed
1749,4599,CID10184653,CID6918837,1,mixed
1750,1976,CID10195250,CID11598628,1,mixed
1750,2803,CID10195250,CID25126798,1,mixed
1750,4599,CID10195250,CID6918837,1,mixed
1751,4599,CID10201696,CID6918837,1,mixed
1752,1976,CID10202642,CID11598628,1,mixed
1753,3959,CID10206,CID5394,1,mixed
1754,3959,CID10207,CID5394,1,mixed
1754,4599,CID10207,CID6918837,1,mixed
1756,3959,CID102175,CID5394,1,mixed
1757,1961,CID10219,CID115358,1,mixed
1757,1993,CID10219,CID11647372,1,mixed
1757,2138,CID10219,CID126941,1,mixed
1757,2191,CID10219,CID135398735,1,mixed
1757,2396,CID10219,CID16130140,1,mixed
1757,2634,CID10219,CID2353,1,mixed
1757,2662,CID10219,CID23667299,1,mixed
1757,2811,CID10219,CID25150857,1,mixed
1757,2956,CID10219,CID3000518,1,mixed
1757,3286,CID10219,CID441074,1,mixed
1757,3385,CID10219,CID444732,1,mixed
1757,3416,CID10219,CID446598,1,mixed
1757,3420,CID10219,CID447043,1,mixed
1757,3643,CID10219,CID49836027,1,mixed
1757,3651,CID10219,CID49849912,1,mixed
1757,3972,CID10219,CID54575456,1,mixed
1757,3987,CID10219,CID54671203,1,mixed
1757,4385,CID10219,CID6436223,1,mixed
1757,4387,CID10219,CID6437380,1,mixed
1757,4395,CID10219,CID644241,1,mixed
1757,4555,CID10219,CID68911,1,mixed
1757,4568,CID10219,CID6917907,1,mixed
1757,4599,CID10219,CID6918837,1,mixed
1757,4885,CID10219,CID86278937,1,mixed
1758,3549,CID10226546,CID46907787,1,mixed
1759,2881,CID10228,CID2719,1,mixed
1759,2956,CID10228,CID3000518,1,mixed
1759,3651,CID10228,CID49849912,1,mixed
1759,3959,CID10228,CID5394,1,mixed
1759,4311,CID10228,CID6099,1,mixed
1759,4555,CID10228,CID68911,1,mixed
1759,4911,CID10228,CID90309855,1,mixed
1760,3959,CID10231331,CID5394,1,mixed
1760,4599,CID10231331,CID6918837,1,mixed
1761,1862,CID10235,CID11178236,1,mixed
1761,1976,CID10235,CID11598628,1,mixed
1761,2124,CID10235,CID123631,1,mixed
1761,2803,CID10235,CID25126798,1,mixed
1761,2881,CID10235,CID2719,1,mixed
1761,2884,CID10235,CID2722,1,mixed
1761,3197,CID10235,CID4030,1,mixed
1761,3203,CID10235,CID4046,1,mixed
1761,3559,CID10235,CID46926350,1,mixed
1761,3612,CID10235,CID4893,1,mixed
1761,3668,CID10235,CID5035,1,mixed
1761,3743,CID10235,CID5281032,1,mixed
1761,3824,CID10235,CID5287969,1,mixed
1761,3959,CID10235,CID5394,1,mixed
1761,4599,CID10235,CID6918837,1,mixed
1761,4676,CID10235,CID71729975,1,mixed
1762,3959,CID10237,CID5394,1,mixed
1763,3959,CID102484,CID5394,1,mixed
1764,2803,CID10253143,CID25126798,1,mixed
1764,3959,CID10253143,CID5394,1,mixed
1765,3959,CID10256643,CID5394,1,mixed
1766,1976,CID10271028,CID11598628,1,mixed
1766,4599,CID10271028,CID6918837,1,mixed
1767,2803,CID10275789,CID25126798,1,mixed
1767,3959,CID10275789,CID5394,1,mixed
1768,3959,CID10280735,CID5394,1,mixed
1769,2803,CID10286159,CID25126798,1,mixed
1769,4599,CID10286159,CID6918837,1,mixed
1770,3959,CID10288191,CID5394,1,mixed
1770,4599,CID10288191,CID6918837,1,mixed
1771,4599,CID10294813,CID6918837,1,mixed
1772,2803,CID10296883,CID25126798,1,mixed
1772,3959,CID10296883,CID5394,1,mixed
1773,2244,CID10297043,CID135539077,1,mixed
1773,2747,CID10297043,CID24856436,1,mixed
1773,2765,CID10297043,CID249332,1,mixed
1773,3120,CID10297043,CID36462,1,mixed
1773,3548,CID10297043,CID46898058,1,mixed
1773,3936,CID10297043,CID5351307,1,mixed
1773,3959,CID10297043,CID5394,1,mixed
1773,4243,CID10297043,CID5978,1,mixed
1773,4394,CID10297043,CID6442177,1,mixed
1773,4531,CID10297043,CID6857732,1,mixed
1773,4599,CID10297043,CID6918837,1,mixed
1773,4775,CID10297043,CID73265328,1,mixed
1774,1976,CID10302451,CID11598628,1,mixed
1774,2803,CID10302451,CID25126798,1,mixed
1774,3959,CID10302451,CID5394,1,mixed
1775,1976,CID10317566,CID11598628,1,mixed
1775,2803,CID10317566,CID25126798,1,mixed
1775,3959,CID10317566,CID5394,1,mixed
1775,4599,CID10317566,CID6918837,1,mixed
1776,1903,CID10322165,CID11347535,1,mixed
1776,4599,CID10322165,CID6918837,1,mixed
1778,1795,CID10339178,CID1046,1,mixed
1778,1798,CID10339178,CID1047,1,mixed
1778,1807,CID10339178,CID104858,1,mixed
1778,1808,CID10339178,CID104865,1,mixed
1778,1812,CID10339178,CID10531,1,mixed
1778,1960,CID10339178,CID115355,1,mixed
1778,1976,CID10339178,CID11598628,1,mixed
1778,1986,CID10339178,CID11626560,1,mixed
1778,2002,CID10339178,CID11683,1,mixed
